"indicator","sector","emissions_source","total_impact","total_impact_units","impact_per_purchase","impact_per_purchase_units","group_detail"
"Ozone Depletion","111/112","327910/US",1.18173758525857e-07,"MT CFC eq",3.69628558631087e-07,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","327991/US",7.74834853380036e-07,"MT CFC eq",2.42355911840891e-06,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","327992/US",0.000627786537180831,"MT CFC eq",0.00196361557557958,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","327993/US",1.05987510004483e-09,"MT CFC eq",3.31511928236448e-09,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","327999/US",0.000110788623311957,"MT CFC eq",0.000346529040443111,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","331110/US",0.00353505851946555,"MT CFC eq",0.0110570959367489,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","331200/US",0.00297175582773957,"MT CFC eq",0.00929517548492432,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","331313/US",0.00208673229539827,"MT CFC eq",0.00652696385575514,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","33131B/US",7.47504786999475e-06,"MT CFC eq",2.33807505519932e-05,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","331410/US",0.00829934129432297,"MT CFC eq",0.0259590081459315,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","331420/US",2.51124581734576e-06,"MT CFC eq",7.85477404977994e-06,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","331490/US",0.00319712999159472,"MT CFC eq",0.010000109713789,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","331510/US",1.10184803942579e-07,"MT CFC eq",3.44640390323484e-07,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","331520/US",4.7666429853532e-06,"MT CFC eq",1.49092945689764e-05,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","332114/US",6.14424558841657e-07,"MT CFC eq",1.92182145093144e-06,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","332119/US",3.74156043572297e-05,"MT CFC eq",0.000117030008027102,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","33211A/US",4.47104871790139e-05,"MT CFC eq",0.00013984723121129,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","332200/US",1.82572689293879e-05,"MT CFC eq",5.71058082868135e-05,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","332310/US",0.000171767963178594,"MT CFC eq",0.000537262632928862,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","332320/US",6.24141889629367e-06,"MT CFC eq",1.95221570273157e-05,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","332410/US",4.54532970605897e-12,"MT CFC eq",1.42170621355505e-11,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","332420/US",7.79938206131014e-08,"MT CFC eq",2.43952158710806e-07,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","332430/US",3.57246061148886e-06,"MT CFC eq",1.11740836803632e-05,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","332500/US",0.000181181461176023,"MT CFC eq",0.000566706544503402,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","332600/US",2.30477691143428e-06,"MT CFC eq",7.20897243488503e-06,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","332710/US",0.000157236938697164,"MT CFC eq",0.0004918119194921,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","332720/US",9.15080590561605e-06,"MT CFC eq",2.86222528537554e-05,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","332800/US",5.4008566622704e-05,"MT CFC eq",0.000168930132065768,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","332913/US",2.67091255134608e-11,"MT CFC eq",8.35418597918014e-11,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","33291A/US",4.58610196925837e-07,"MT CFC eq",1.43445912339435e-06,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","332991/US",1.50813224113457e-13,"MT CFC eq",4.7171957079936e-13,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","332996/US",6.03868639124597e-07,"MT CFC eq",1.88880422749102e-06,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","332999/US",1.75142225649227e-06,"MT CFC eq",5.47816784620586e-06,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","33299A/US",0.000114540543156806,"MT CFC eq",0.000358264443815658,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","333111/US",5.17351424788421e-05,"MT CFC eq",0.000161819226058078,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","333112/US",1.43020027966929e-09,"MT CFC eq",4.4734370347734e-09,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","333120/US",3.29333731002928e-07,"MT CFC eq",1.0301030771783e-06,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","333130/US",5.29407608741474e-06,"MT CFC eq",1.65590206987134e-05,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","333242/US",7.99357177254554e-10,"MT CFC eq",2.50026101349198e-09,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","33329A/US",0.000113358714015318,"MT CFC eq",0.000354567871856151,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","333314/US",0.000229700282076943,"MT CFC eq",0.000718465632644472,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","333316/US",8.62370336813913e-06,"MT CFC eq",2.69735606770083e-05,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","333318/US",1.18873808133459e-06,"MT CFC eq",3.71818201498136e-06,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","333413/US",1.23337479925583e-08,"MT CFC eq",3.85779850778876e-08,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","333414/US",5.14987116592668e-08,"MT CFC eq",1.61079708383886e-07,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","333415/US",4.83726761391363e-05,"MT CFC eq",0.000151301970771499,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","333511/US",1.03544819109084e-05,"MT CFC eq",3.23871582984585e-05,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","333514/US",6.52142336318207e-07,"MT CFC eq",2.03979660799962e-06,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","333517/US",1.54940364417778e-08,"MT CFC eq",4.84628603574351e-08,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","33351B/US",1.91212167436476e-06,"MT CFC eq",5.9808098450898e-06,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","333611/US",7.76322288665196e-05,"MT CFC eq",0.000242821157735892,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","333612/US",2.68773666988742e-13,"MT CFC eq",8.40680912296644e-13,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","333613/US",1.07761881376358e-08,"MT CFC eq",3.37061877233957e-08,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","333618/US",4.20898559173063e-05,"MT CFC eq",0.000131650317039717,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","333912/US",1.65784302181827e-09,"MT CFC eq",5.18546701260428e-09,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","333914/US",3.47182128456959e-06,"MT CFC eq",1.08593000108345e-05,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","333920/US",6.20204821907153e-08,"MT CFC eq",1.93990118650099e-07,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","333991/US",3.57932294034449e-14,"MT CFC eq",1.11955479441338e-13,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","333993/US",4.73518750564456e-09,"MT CFC eq",1.48109068746965e-08,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","333994/US",9.6285365613696e-09,"MT CFC eq",3.01165177049612e-08,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","33399A/US",3.05972024723902e-06,"MT CFC eq",9.57031407741723e-06,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","33399B/US",2.48106346700613e-05,"MT CFC eq",7.76036849992434e-05,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","334111/US",1.29909118220882e-10,"MT CFC eq",4.06334881110798e-10,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","334112/US",1.07033969839826e-08,"MT CFC eq",3.34785086722968e-08,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","334118/US",0.00381311178384394,"MT CFC eq",0.011926801941,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","334210/US",8.50192935582583e-09,"MT CFC eq",2.65926711021012e-08,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","334220/US",0.000573518306709677,"MT CFC eq",0.00179387325665246,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","334290/US",5.45437594783494e-09,"MT CFC eq",1.70604129459856e-08,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","334300/US",1.32733415061683e-06,"MT CFC eq",4.15168828540703e-06,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","334413/US",0.000957839146700887,"MT CFC eq",0.00299596718943329,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","334418/US",1.43822238322359e-06,"MT CFC eq",4.49852888774444e-06,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","33441A/US",0.000231973702493736,"MT CFC eq",0.000725576526994486,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","334510/US",6.87670311641904e-11,"MT CFC eq",2.15092241523292e-10,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","334511/US",6.4752263833118e-06,"MT CFC eq",2.02534693381174e-05,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","334513/US",1.04624667116644e-07,"MT CFC eq",3.27249174317503e-07,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","334515/US",4.95782751510886e-09,"MT CFC eq",1.55072891072536e-08,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","334516/US",5.37556469810077e-07,"MT CFC eq",1.68139040001202e-06,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","334517/US",2.75661575722888e-09,"MT CFC eq",8.62225185823559e-09,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","33451A/US",2.86793559870762e-07,"MT CFC eq",8.97044246388369e-07,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","334610/US",4.28013049374146e-10,"MT CFC eq",1.33875615440331e-09,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","335110/US",1.10287753598749e-07,"MT CFC eq",3.44962400332275e-07,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","335120/US",7.9983230484208e-06,"MT CFC eq",2.50174713636337e-05,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","335210/US",8.861699332279e-10,"MT CFC eq",2.77179738723099e-09,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","335220/US",2.44651989306046e-07,"MT CFC eq",7.6523217422788e-07,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","335311/US",7.61931759376717e-08,"MT CFC eq",2.38320031034675e-07,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","335312/US",2.98445118003483e-06,"MT CFC eq",9.33488451025065e-06,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","335313/US",8.30297247899238e-06,"MT CFC eq",2.59703659090443e-05,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","335314/US",0.000317919324494024,"MT CFC eq",0.000994400644775828,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","335911/US",0.00523268059261927,"MT CFC eq",0.0163669854403719,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","335912/US",1.16381386679203e-07,"MT CFC eq",3.64022307036197e-07,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","335920/US",5.4652968767745e-07,"MT CFC eq",1.70945718597173e-06,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","335930/US",6.40308121049799e-07,"MT CFC eq",2.00278108114528e-06,"g CFC eq / million $","Manufacturing"
